 This is my 4th best Star Wars movie and that is saying something. The visuals in this movie were amazing and the story fixed the only big gripe I have about the OT., 5.0,  Chris B, https://www.rottentomatoes.com/user/id/906266618/, January 11 2018, N/A
 A great movie that fits in nicely with the Star Wars universe, 5.0,  Reece B, https://www.rottentomatoes.com/user/id/976998046/, January 11 2018, N/A
 one of the best star wars movies, 5.0,  jorge q, https://www.rottentomatoes.com/user/id/977045611/, January 10 2018, N/A
 I liked this movie nice to have a side story!, 4.0,  , https://www.rottentomatoes.com/user/id/977045320/, January 10 2018, N/A
 This movie gives me hope that "Solo" will be another good edition to the Star Wars saga., 5.0,  David J, https://www.rottentomatoes.com/user/id/976983638/, January 10 2018, N/A
 This is what you want what you need as a Star Wars movie, 5.0,  Tim M, https://www.rottentomatoes.com/user/id/977045187/, January 10 2018, N/A
 While it is a very good movie I was a bit disappointed because I was told it was awesome and it's not really. There's nothing here I haven't seen before but what I did see was done really well and there were some good moments., 4.0,  Robert A, https://www.rottentomatoes.com/user/id/976564374/, January 10 2018, N/A
 ivery good. enjoyable. one that Disney has not messed up., 5.0,  John C, https://www.rottentomatoes.com/user/id/977036770/, January 10 2018, N/A
 An awesome standalone Star Wars movie. I was very impressed by how well made this movie was. You will not be disappointed, 5.0,  Lloyd B, https://www.rottentomatoes.com/user/id/974303451/, January 9 2018, N/A
 First of the anthology movies. It's thrilling and has the best Vader scene ever, 4.0,  Lebron K, https://www.rottentomatoes.com/user/id/976726048/, January 9 2018, N/A
 Very good movie second to Empire Strikes Back.<br>Honest in its proposition coherent and always concerned to demonstrate verisimilitude in the context of the two trilogies., 4.5,  Leo%20 M, https://www.rottentomatoes.com/user/id/977043142/, January 9 2018, N/A
 In my top three ahead of Return of the Jedi. So much to like despite its flaws and a few weak characters. The last great Star Wars film? I hope not but I fear so., 5.0,  Tim B, https://www.rottentomatoes.com/user/id/941178126/, January 9 2018, N/A
 A mediocre drama set in the Star Wars universe. It's underwritten and shallow characters constantly at odds with the fact they're in a Star Wars movie come off as less than cliches in this film that's constantly being torn between forced fanservice and a lackluster plot. I give this two and a half lazy reshoots out of five, 2.5,  Stiv E, https://www.rottentomatoes.com/user/id/976934055/, January 9 2018, N/A
 This is a good looking movie but it's not a good movie. This is a just a good way to make a buck and it's just a bland fan service movie., 1.5,  Jurpo J, https://www.rottentomatoes.com/user/id/977041685/, January 8 2018, N/A
 Rather disappointed I was expecting better but the 'throw away' characters let it down for me. There just wasn't anyone to cheer on in the film and by the time the Rebel fleet arrived I had lost interest., 1.5,  Andrew W, https://www.rottentomatoes.com/user/id/977034952/, January 8 2018, N/A
 Arguably the best stand alone Star Wars movie. IMO it's a toss up between this and TESB., 5.0,  Syed H, https://www.rottentomatoes.com/user/id/977040592/, January 8 2018, N/A
 Not as fun as any other Star Wars movie. Kinda dark and gloomy. K-2SO was the major comic relief but I found all his jokes fell flat. No characters I really felt attached to other than maybe Chirrut and Baze. Some questionable fight choreography. Some cool battle scenes though. The Darth Vader sequence at the end was pretty cool., 3.5,  Tim F, https://www.rottentomatoes.com/user/id/976978132/, January 7 2018, N/A
 Of all the Disney Star Wars movies this one is definitely the absolute best. It provides sufficient fan service for those of us who remember the good times of the Original Trilogy while giving us a story even darker than that The Empire Strikes Back. I'm still hoping to see a male Asian Jedi of course..., 5.0,  John I, https://www.rottentomatoes.com/user/id/977031148/, January 7 2018, N/A
 THIS is how you do a Star Wars movie! It's a small feat they were able to pull this thing together considering what a bomb the Prequels and now Last Jedi are. Everything was done right: Story-line pacing costumes casting character development sets the grit knowing when to and NOT to use CGI and nailing it! Who would have thought Disney had it in them to do something this convincing. If only the other films held up to Rogue One. Last Jedi was a disaster a wasted opportunity. Gareth Edwards should have directed all the new films. This guy is the real deal. Bravo!!!, 5.0,  Moe H, https://www.rottentomatoes.com/user/id/977038716/, January 7 2018, N/A
 A very entertaining movie with some incredible action. My only issue with the film is that some of the characters feel underdeveloped and they are not that interesting., 4.5,  CT M, https://www.rottentomatoes.com/user/id/977036516/, January 6 2018, N/A
 Best Star Wars movie in decades much better Last Jedi, 4.0,  Luis E, https://www.rottentomatoes.com/user/id/977036476/, January 6 2018, N/A
 Easily the best Star Wars movie since Disney took over!<br><br>The overall tone of the film is very dark and dramatic which was never really the case in any other SW movie before. The visual effects look stunning but I do not expect anything else from a multimillion dollar production.<br>Everything feels very real as you get some insight of imperial repression and very rogue-ish rebel tactics.<br><br>Aside a few plotholes the film is very enjoyable and I would recommend it to everyone who likes the original trilogy., 4.5,  Chris S, https://www.rottentomatoes.com/user/id/976981343/, January 6 2018, N/A
 this is a great star wars movie. for me it's up there with empire strikes back. yep that good., 5.0,  andres l, https://www.rottentomatoes.com/user/id/977008827/, January 6 2018, N/A
 This movie is so much better than Episodes 7 and 8 because the evil portrayed is really threatening and believable. In particular the Death Star is presented as a mighty and awe-inspiring weapon. The Empire is really shown as a dark powerful force and there is little hope of resisting it. Yet the characters in Rogue One show real bravery by standing up to this threat and fighting against it even if it costs the ultimate price. The heroes show real bravery sacrificing themselves for a greater cause in the face of (nearly) impossible odds. This nicely sets up the scene for Episode 4. In stark contrast Episode 7 "The Force Awakens" ridicules e.g. the Death Star theme by introducing an even bigger death star without much explanation and then has it destroyed relatively easily within the same movie. Moreover the characters and atmosphere in Rogue One are consistent with Episodes 4-6. It fits in nicely in the Star Wars storyline something which CANNOT be said of Episodes 7 and 8., 5.0,  John W, https://www.rottentomatoes.com/user/id/972494257/, January 6 2018, N/A
 Felt like star wars and connected with the characters. Just bummed they all died., 4.0,  , https://www.rottentomatoes.com/user/id/976919037/, January 5 2018, N/A
 The only Disney Star Wars thus far to respect the tone and spirit of the Original Trilogy., 5.0,  Jade P, https://www.rottentomatoes.com/user/id/977032728/, January 5 2018, N/A
 What can I say? Plotline messed up no A-list cast and no real backbone. Sorry starwars you have not impressed me., 1.5,  Doire%20 S, https://www.rottentomatoes.com/user/id/977032141/, January 5 2018, N/A
 Slow start with some lovable characters. However this movie really kicks off when the old Leia and Vader come into the mix. Woah was not expecting that. From 3 to 4 stars with that one. To add the fact the heroes and main characters die in the movie makes it something of the more realistic which I liked!, 4.0,  Vincent F, https://www.rottentomatoes.com/user/id/911728964/, January 4 2018, N/A
 Personally i think its one of the greatest star wars endings in history., 5.0,  ryan y, https://www.rottentomatoes.com/user/id/977030833/, January 4 2018, N/A
 After seeing the awful The Last Jedi I decided to rewatch what is my favourite of the new Star Wars movies.<br><br>I loved it in the cinema and after two more watches I still love it. The plot and characters are very good if not quite brilliant and I like the way that we are given a darker side to the Star Wars universe where people do have to make hard choices to win a war.<br><br>The battle scenes are brilliant and the last half an hour of this movie is outstanding and the cameos from Darth Vadar are brilliant especially the last appearance. Even though you know the rebels escape with the plans that scene still puts you on the edge of your seat.<br><br>Comes only behind the Empire Strikes back and Return of the Jedi for me., 4.0,  Sinead K, https://www.rottentomatoes.com/user/id/976992861/, January 4 2018, N/A
 Ho hum. Despite an attractive central performance by Felicity Jones and a Fort Knox worth of VFX this is just another tedious chapter in George Lucas' overrated and never-ending space soap. The plot is very simple: renegade Death Star designer Mads Mikkelsen has included a flaw in his design. Feisty daughter Felicity and her chums must exploit it. Yawn. A lot of very self-important RSC acting and zero humour., 3.0,  Simon T, https://www.rottentomatoes.com/user/id/946436330/, January 31 2018, N/A
 Brilliant bridge between prequels and old trilogy while also adding depth to the SW universe, 4.0,  Daeld D, https://www.rottentomatoes.com/user/id/943077972/, January 30 2018, N/A
 Rogue One - great: starts slow gets faster and I was afraid of Vader again since 1977 (was in the premiere of Star Wars :-))<br>If the end of this great movie has and look at it right after Star Wars - a new Hope (for my premiere he's just Star Wars - god I'm old :-) it fits right away !!!<br>If you watch TFA and then TLJ what a shit. The last 3 minutes of TFA were brilliant - I had goose bumps - and wait 2 years to go on - and now?<br>It is not my Luke :-(<br><br>Mark please do not go to Disney no matter what you pay thank you and may the force be with you, 5.0,  Frank B, https://www.rottentomatoes.com/user/id/977079793/, January 30 2018, N/A
 this movie is filled with impressive cgi and it is darker for a star wars movie the ending was totally unpredictable and it sets up a new hope well, 4.5,  Meenakkshi d, https://www.rottentomatoes.com/user/id/977048419/, January 30 2018, N/A
 One of the best star wars movies., 5.0,  Carla D, https://www.rottentomatoes.com/user/id/977080267/, January 29 2018, N/A
 Star Wars Rogue One<br> Personally I am not a Star Wars fan and haven't been involved with any of the Star Wars movies before watching Rogue One: A Star Wars Story. However I did begin watching the movie with an open mindset and viewed the movie from the perspective as a movie critic. I did end up enjoying this movie but it did not come off to me as any better than slightly above average. Next some features I liked and disliked about the movie. First the positives. I liked that there was plentiful amount of action in the movie although it was mostly all towards the end. Also I enjoyed the dominance and power Chirrut resembled with the force as savior throughout the movie even with his disability blindness. The character K-2 showed loyalty by remaining with the squad when he wasn't supposed to and donating his protection to them. I felt that this was admiring. What I disliked about the movie was that since I have not watched previous Star War movies I did not understand the character background and I would have liked to receive some in the course of the movie. Because of this I had to perform individual research to receive a better understanding of the characters in the movie for myself. When a character died in the movie their death scenes were quite overly dramatic. For instance the few characters' deaths I found most dramatic were Chirrut and Galen. Chirrut died in an explosion in the middle of a battle and while shots were being fired his friend made a big ordeal by risking his own life to stay with Chirrut while knowing he was dead. Jyn Erso Galen's daughter found her father on the ground laying to die after being in battle as well. She talked to him and was there when he died but the fact that made this scene so dramatic was that a mission of the entire movie was to get her father back from being captured. She also stayed and excessive amount of time with her deceased father with danger still surrounding her from the battle. Overall I found the movie entertaining but would have been far better if I had known the plots from the previous Star Wars movies., 3.5,  Cameron P, https://www.rottentomatoes.com/user/id/977080476/, January 29 2018, N/A
 Dear Readers<br>After watching Rogue One I had some likes and also some dislikes just as anyone would with any movie. I am not at all a Star Wars fan so going into this movie I thought that it would be very boring to me and that I would just completely hate the whole thing well that was not the case. While watching the movie I had some dislikes dislikes that included the characters. I wish that during the movie there would have been some type of explanation as to who certain people were and what their role was in the movie there were many characters that I was a slight bt confused about their role in the movie. I also wish that they would have explained what exactly the Rebellion was for me not being a Star Wars fan I had no idea what the Rebellion was and what they did. Another dislike that I had was Jyn in the movie she did experience some very traumatic events but by the looks on her face during these traumatic events it would seem as she was not very bothered by these events. When her mother died she did not show any emotion same as when her father died. When she did not show emotion when her father died I found that very unusual considering she had not seen him in fifteen years and then when she finally sees him for the first time he is killed. Like I had said at the beginning there were also some likes that I had. In all honesty I have always hated Star Wars and thought that it was stupid but after watching this movie it did not seem to be that bad although I have heard that it is not the same a the other movies. This movie was more like a war type of movie and I am very into action type of movies so I did enjoy that part of the movie even though some parts I did not understand why they were doing what they were doing. I do believe that Rogue One was a pretty good movie and there were many great things about the movie but there were also many things that could have been changed to make the movie better than it already was. I think that there should be a lot more explaining especially because many of the people who have watched the movie are not Star Wars fans just like me., 3.0,  Alyssa%20 M, https://www.rottentomatoes.com/user/id/977080310/, January 29 2018, N/A
 Same script different people., 2.5,  Roger G, https://www.rottentomatoes.com/user/id/901322059/, January 29 2018, N/A
 I liked it although not perfect a very respectful addition to the franchise. As some have pointed out its quite nostalgia-heavy. But that is not necessarily a bad thing it still delievers some truly unique and refreshing charachters., 4.0,  Den Där O, https://www.rottentomatoes.com/user/id/886802651/, January 28 2018, N/A
 Painfully boring but gets a star for the awesome scene at the end., 1.0,  Panama J, https://www.rottentomatoes.com/user/id/977077306/, January 27 2018, N/A
 I didn't have this sensation that I was watching a Star Wars movie since The Return of the Jedi.<br>I've been waiting 30 years for this feeling again. I was back a child for 2 hours.<br>Still don't understand how the c rap of The Force Awakens and The Last Jedi can have a better rating from the critics than this awesome movie., 5.0,  Jorge L, https://www.rottentomatoes.com/user/id/977067811/, January 27 2018, N/A
 This one is the best of the recent bunch but still nowhere near what it used to be., 3.5,  Sara A, https://www.rottentomatoes.com/user/id/977067666/, January 21 2018, N/A
 This stand-alone movie introduces us to interesting new characters ties together the saga and gives us an original action-packed adventure we're sure to enjoy despite CGI Tarkin and Leia., 4.5,  Alexander%20 N, https://www.rottentomatoes.com/user/id/977067276/, January 21 2018, N/A
 The ultimate Star Wars film for true Star Wars fans. After watching TFA I felt let down by the franchise but this was the film I wanted all along. Rogue One delves deep into Star Wars lore with some fantastic battle scenes underpinned by a great story of triumph. For me this film sits up there with the original trilogy. It really is that good., 4.5,  Antony B, https://www.rottentomatoes.com/user/id/976790404/, January 21 2018, N/A
 Felt like Star Wars for the most part but still a lot of missed opportunities. + half a star for the Vader scene alone., 3.0,  Ryan C, https://www.rottentomatoes.com/user/id/905413767/, January 20 2018, N/A
 To put it short: An above average Star Wars movie., 3.0,  Greg R, https://www.rottentomatoes.com/user/id/907630795/, January 20 2018, N/A
 After seeing an interview with Gareth Edwards in the BBC documentary "The galaxy Britain built" (see it on Youtube) I had to write this review. Edwards has Star Wars in his veins and it shows in Rogue1. What a catching movie and so much in line with the feel and touch of the first trilogy. For me this one comes close in quality of The empire strikes back. There are a few weak issues so I didn't give it full 5 stars but boy oh boy would I like to see Gareth Edwards making more Star Wars movies., 4.0,  Hans E, https://www.rottentomatoes.com/user/id/912306487/, January 20 2018, N/A
 Stop this bullshit! For me the original Trilogy it's Star Wars. I don't need neither want to be lecture and program with leftist propaganda., 0.5,  , https://www.rottentomatoes.com/user/id/977063343/, January 19 2018, N/A
 Largely forgettable except for the awesome fan-service scenes with Tarking and Vader., 2.5,  Morten L, https://www.rottentomatoes.com/user/id/973515253/, January 19 2018, N/A
 A great movie that gives a amazing back story to the how Princess Leia got the plans of the Death Star so the resistance could destroy it. I love this movie and is one of my favorite movies I've seen., 4.0,  Noah M, https://www.rottentomatoes.com/user/id/976779657/, January 18 2018, N/A
 While I've liked all three of the new Star Wars films this is probably my favorite one yet. It's a flawlessly crafted film that while still counts on nostalgia manages to tell a separate story with original characters that we meet for the very first time and we are never going to see again in this universe and still made me care about each one of them. I don't even have to comment on the production quality of it that's a given for a Disney tentpole film. But I was very surprised by the quality of the writing in this movie and how well established and personalised the characters were. The film adds up an interesting chapter in the saga that acts as some short of documentary set between the events of the prequel and the original trilogy., 5.0,  Andy M, https://www.rottentomatoes.com/user/id/977135871/, February 25 2018, N/A
